0,22,22,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18022,180
1,2,2,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18002,180
2,21,21,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18021,180
3,91,91,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18091,180
4,92,92,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18092,180
5,26,26,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18026,180
6,4,4,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18004,180
7,8,8,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18008,180
8,25,25,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18025,180
9,72,72,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18072,180
10,7,7,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18007,180
11,3,3,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18003,180
12,74,74,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18074,180
13,55,55,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18055,180
14,56,56,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18056,180
15,80,80,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18080,180
16,85,85,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18085,180
17,87,87,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18087,180
18,77,77,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18077,180
19,32,32,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18032,180
20,34,34,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18034,180
21,38,38,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18038,180
22,23,23,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18023,180
23,40,40,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18040,180
24,41,41,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18041,180
25,42,42,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18042,180
26,45,45,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18045,180
27,73,73,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18073,180
28,30,30,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18030,180
29,49,49,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18049,180
30,63,63,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18063,180
