1,2,2,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18002,180
2,21,21,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18021,180
3,26,26,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18026,60
4,6,6,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18006,180
5,17,17,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18017,180
6,8,8,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18008,180
7,28,28,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18028,60
8,77,77,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18077,180
9,78,78,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18078,180
10,68,68,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18068,60
11,32,32,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18032,180
12,31,31,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18031,180
13,36,36,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18036,60
14,46,46,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18046,180
15,37,37,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18037,180
16,38,38,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18038,180
17,48,48,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18048,60
18,87,87,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18087,180
19,88,88,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18088,180
20,18,18,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18018,60
