0,22,22,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18022,180
1,2,2,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18002,180
2,21,21,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18021,180
3,26,26,any,0,1,7200,-1,1.7,1.7,opportunistic,0.0,job,5,800,aggregate,18026,180
4,4,4,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18004,180
5,16,16,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18016,180
6,6,6,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18006,180
7,25,25,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18025,180
8,7,7,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18007,180
9,1,1,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18001,180
10,24,24,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18014,180
11,20,20,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18020,180
12,30,30,any,0,1,7200,-1,1.7,1.7,opportunistic,0.0,job,5,800,aggregate,18030,180
13,5,5,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18005,180
14,3,3,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18003,180
15,55,55,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18055,180
16,56,56,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18056,180
17,80,80,any,0,1,7200,-1,1.7,1.7,opportunistic,0.0,job,5,800,aggregate,18080,180
18,85,85,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18085,180
19,83,83,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18083,180
20,84,84,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18084,180
21,81,81,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18081,180
22,82,82,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18082,180
23,86,86,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18086,180
24,87,87,any,0,1,7200,-1,1.7,1.7,free,0.5,job,4,800,aggregate,18087,180
