0,22,22,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18022,180
1,4,4,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18004,180
2,25,25,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18025,180
3,27,27,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18027,180
4,7,7,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18007,180
5,1,1,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18001,180
6,28,28,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18028,180
7,24,24,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18014,180
8,11,11,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18011,180
9,13,13,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18013,180
10,18,18,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18018,180
11,14,14,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18014,180
12,21,21,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18021,180
13,32,32,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18032,180
14,34,34,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18034,180
15,35,35,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18035,180
16,37,37,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18037,180
17,47,47,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18047,180
18,31,31,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18031,180
19,38,38,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18038,180
20,44,44,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18044,180
21,41,41,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18041,180
22,45,45,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18045,180
23,48,48,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,800,aggregate,18048,180
24,40,40,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18040,180
25,33,33,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18033,180
