0,22,22,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18022,30
1,2,2,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18002,30
2,21,21,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18021,30
3,26,26,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,8000,aggregate,18026,30
4,4,4,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18004,30
5,16,16,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18016,30
6,6,6,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18006,30
7,25,25,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18025,30
8,7,7,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18007,30
9,1,1,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18001,30
10,24,24,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18014,30
11,20,20,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18020,30
12,8,8,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,8000,aggregate,18008,30
13,5,5,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18005,30
14,3,3,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18003,30
15,55,55,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18055,30
16,56,56,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18056,30
17,80,80,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,8000,aggregate,18080,30
18,85,85,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18085,30
19,83,83,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18083,30
20,84,84,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18084,30
21,81,81,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18081,30
22,82,82,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18082,30
23,86,86,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18086,30
24,87,87,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18087,30
25,32,32,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18032,30
26,33,33,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18033,30
27,31,31,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18031,30
28,36,36,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,8000,aggregate,18036,30
29,34,34,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18034,30
30,37,37,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18037,30
31,38,38,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18038,30
32,35,35,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18035,30
33,39,39,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18039,30
34,40,40,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18040,30
35,44,44,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18044,30
36,41,41,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18041,30
37,42,42,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,8000,aggregate,18042,30
38,45,45,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18045,30
39,43,43,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18043,30
40,47,47,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18047,30
41,46,46,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18046,30
42,48,48,any,0,1,7200,-1,0.85,0.85,opportunistic,0.0,job,5,8000,aggregate,18048,30
43,49,49,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18049,30
44,63,63,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18063,30
45,64,64,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18064,30
46,61,61,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18061,30
47,62,62,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18062,30
48,66,66,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18066,30
49,67,67,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18067,30
50,77,77,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,8000,aggregate,18077,30
