0,22,22,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18022,180
1,2,2,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18002,180
2,21,21,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18021,180
3,91,91,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18091,180
4,92,92,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18092,180
5,26,26,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18026,180
6,4,4,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18004,180
7,16,16,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18016,180
8,6,6,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18006,180
9,25,25,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18025,180
10,71,71,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18071,180
11,72,72,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18072,180
12,7,7,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18007,180
13,1,1,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18001,180
14,20,20,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18020,180
15,8,8,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18008,180
16,4,5,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18005,180
17,3,3,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18003,180
18,74,74,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18074,180
19,55,55,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18055,180
20,56,56,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18056,180
21,80,80,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18080,180
22,85,85,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18085,180
23,82,82,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18082,180
24,75,75,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18075,180
25,87,87,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18087,180
26,77,77,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18077,180
27,32,32,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18032,180
38,79,79,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18079,180
29,31,31,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18031,180
30,36,36,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18036,180
31,34,34,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18034,180
32,38,38,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18038,180
33,23,23,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18023,180
34,40,40,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18040,180
35,27,27,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18027,180
36,44,44,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18044,180
37,41,41,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18041,180
38,42,42,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18042,180
39,45,45,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18045,180
40,43,43,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18043,180
41,28,28,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18028,180
42,29,29,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18029,180
43,46,46,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18046,180
44,73,73,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18073,180
45,30,30,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18030,180
46,76,76,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18076,180
47,48,48,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18048,180
48,49,49,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18049,180
49,11,11,any,0,1,7200,-1,0.85,0.85,lower,0.25,job,4,800,aggregate,18011,180
50,63,63,any,0,1,7200,-1,0.85,0.85,free,0.5,job,4,800,aggregate,18063,180
